Link Status,Description,IPFS Link,p5.js Versions,Other JS Libraries,Artifact URI HTTP,Artifact URI fxhash,Display URI HTTP,Display URI fxhash,Thumbnail URI HTTP,Thumbnail URI fxhash,Generative URI HTTP,Generative URI fxhash
working,"Just one more page.  Default canvas size is 800x1200px. Add &sc=x to the url, where x is any integer, to increase the size of the canvas. Press ""s"" to save a png image. Made with javascript/rust/webassembly",https://gateway.fxhash2.xyz/ipfs/QmX9bCXPhEmKU9gJRJ5SMScbNcVTCgThP8ZLGuRs9aodfA,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/Qmdb5XY5PUG6Xm8iUsZwu2yCsXTV1nFpoTvNChhcp44j9h/?fxhash=ooSmx5FBSbJ2z3hDkZDdv3NzJLsD1HKzqkc2TZe14dNAdf6cz35\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1gYUWhGwRvcUPJUd9pM8e5z7fhNQ2Brase\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/Qmdb5XY5PUG6Xm8iUsZwu2yCsXTV1nFpoTvNChhcp44j9h/?fxhash=ooSmx5FBSbJ2z3hDkZDdv3NzJLsD1HKzqkc2TZe14dNAdf6cz35\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1gYUWhGwRvcUPJUd9pM8e5z7fhNQ2Brase\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmQsWbceoachNVz87pVPaqGcD9xnWSbsHMkFw4qgdemTgK,https://gateway.fxhash2.xyz/ipfs/QmQsWbceoachNVz87pVPaqGcD9xnWSbsHMkFw4qgdemTgK,https://gateway.ipfs.io/ipfs/QmP6McQAjjYNvsoRmNAkM3PSJdZdwQxhQAZVKUfYMJnYLi,https://gateway.fxhash2.xyz/ipfs/QmP6McQAjjYNvsoRmNAkM3PSJdZdwQxhQAZVKUfYMJnYLi,https://gateway.ipfs.io/ipfs/Qmdb5XY5PUG6Xm8iUsZwu2yCsXTV1nFpoTvNChhcp44j9h,https://gateway.fxhash2.xyz/ipfs/Qmdb5XY5PUG6Xm8iUsZwu2yCsXTV1nFpoTvNChhcp44j9h
working,"Just code. Made with p5.js Open, wait and press ""s"" to save [1000x1600] The project is presented in two chains: Tezos, BASE Total iterations: 200",https://gateway.fxhash2.xyz/ipfs/QmXEXwWocDBcgcKoGwxD86gNAxL4ZixQMbkqN2h1BD4M6u,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmSZMCCrE2Lex9zg6EX75gcbzrKs6Dvga7VjK8Nb4UDH77/?fxhash=ooLqmw9Fc7zVd7KJZGFftmtx81HKmxdxbjhvdcE1dKUDCpUgfX4\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1EHWxW2tEKB1WxVhcTkfeUUwH887UMurC9\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmSZMCCrE2Lex9zg6EX75gcbzrKs6Dvga7VjK8Nb4UDH77/?fxhash=ooLqmw9Fc7zVd7KJZGFftmtx81HKmxdxbjhvdcE1dKUDCpUgfX4\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1EHWxW2tEKB1WxVhcTkfeUUwH887UMurC9\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmcAsWt7iGF3TLJYJ8NF7pMYuJfaEThZXMxSnJ7rojyePW,https://gateway.fxhash2.xyz/ipfs/QmcAsWt7iGF3TLJYJ8NF7pMYuJfaEThZXMxSnJ7rojyePW,https://gateway.ipfs.io/ipfs/QmamAwBgqG9rEm77h7FGc7DEubrpeWKn3UczytNvfomTCs,https://gateway.fxhash2.xyz/ipfs/QmamAwBgqG9rEm77h7FGc7DEubrpeWKn3UczytNvfomTCs,https://gateway.ipfs.io/ipfs/QmSZMCCrE2Lex9zg6EX75gcbzrKs6Dvga7VjK8Nb4UDH77,https://gateway.fxhash2.xyz/ipfs/QmSZMCCrE2Lex9zg6EX75gcbzrKs6Dvga7VjK8Nb4UDH77
working,"Shapeland is a generative art collection developed with the P5.js library, which explores the geometric world through the use of variable shapes, vibrant colors and dynamic movements. Each work represents a grid of square modules, which host abstract geometric figures such as stars, circles, rhombuses, crowns and axes. These shapes, animated by sinusoidal movements, create compositions that are always different and unique with each generation. Thanks to the randomness introduced by a specific seed for each mint, Shapeland guarantees that each piece is unrepeatable, with variations in the number of columns, rows and colors, offering an ever new and dynamic visual spectacle. The color palettes, randomly generated, make each creation an experience of chromatic exploration, in which the contrast between colors and well-defined contours blend harmoniously.",https://gateway.fxhash2.xyz/ipfs/QmSpCNLz68RTh8RtHfgrwwUeCPUWatMkXTAgQ1icUjjmLu,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmXsUKnWNAJ7sDyqe19fffz5LLv6VuPCuPkTrTHzSXTW1E/?fxhash=ooMnaQyrYfmuJpKRPsuzYDHYZrHVBfaRvuG4hM8ujudVigEFgNV\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1v1T8GdmcESTmT4NqXrNwTJWfHTw8sYhZi\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmXsUKnWNAJ7sDyqe19fffz5LLv6VuPCuPkTrTHzSXTW1E/?fxhash=ooMnaQyrYfmuJpKRPsuzYDHYZrHVBfaRvuG4hM8ujudVigEFgNV\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1v1T8GdmcESTmT4NqXrNwTJWfHTw8sYhZi\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmXxuF3jpivzYuUjiaCQufagceiAi5ZQ8fei3cQQnVSDLH,https://gateway.fxhash2.xyz/ipfs/QmXxuF3jpivzYuUjiaCQufagceiAi5ZQ8fei3cQQnVSDLH,https://gateway.ipfs.io/ipfs/QmQDSf5BZPnfDEzeYedUNVWKcmNwVqumoLBxnxSuHwRSXG,https://gateway.fxhash2.xyz/ipfs/QmQDSf5BZPnfDEzeYedUNVWKcmNwVqumoLBxnxSuHwRSXG,https://gateway.ipfs.io/ipfs/QmXsUKnWNAJ7sDyqe19fffz5LLv6VuPCuPkTrTHzSXTW1E,https://gateway.fxhash2.xyz/ipfs/QmXsUKnWNAJ7sDyqe19fffz5LLv6VuPCuPkTrTHzSXTW1E
working,"Made by p5js. It is a vibrant exploration of form and emotion. I am trying to use abstract piece captures the essence of floral motifs, making flowers dancing. I want to invite viewers to fully engage with its dynamic beauty, discovering new nuances and interpretations with each glance. -- Options: ‘s’ to save.",https://gateway.fxhash2.xyz/ipfs/Qma73jvA55emxsxSzBNZ4phFC9iw1Dxk8T6T6WQQJSPAD9,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmXVoHjR3b1YbL5m1Vs8SNRApH2vm32kuXSQMq9Ns7GiCu/?fxhash=oofMXDPY2EDwJigrXiKMA7upZZCXivjQ3y6XvwhGxmZmGc1n1nc\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1YdWz6cVT6Bp1b1wiywbxsWzMc9kiqdjFy\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmXVoHjR3b1YbL5m1Vs8SNRApH2vm32kuXSQMq9Ns7GiCu/?fxhash=oofMXDPY2EDwJigrXiKMA7upZZCXivjQ3y6XvwhGxmZmGc1n1nc\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1YdWz6cVT6Bp1b1wiywbxsWzMc9kiqdjFy\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmY2TkUPx948xDbbjLjrSWfpt8K2w65F88C2zu99gL5Z6R,https://gateway.fxhash2.xyz/ipfs/QmY2TkUPx948xDbbjLjrSWfpt8K2w65F88C2zu99gL5Z6R,https://gateway.ipfs.io/ipfs/QmQcF5kMXXKFWA3sU6RQxDTXoMu9bG3mogC6Lpjh1kzngC,https://gateway.fxhash2.xyz/ipfs/QmQcF5kMXXKFWA3sU6RQxDTXoMu9bG3mogC6Lpjh1kzngC,https://gateway.ipfs.io/ipfs/QmXVoHjR3b1YbL5m1Vs8SNRApH2vm32kuXSQMq9Ns7GiCu,https://gateway.fxhash2.xyz/ipfs/QmXVoHjR3b1YbL5m1Vs8SNRApH2vm32kuXSQMq9Ns7GiCu
"Request Error: HTTPSConnectionPool(host='www.fxhash.xyz', port=443): Read timed out. (read timeout=5)",-,-,-,-,-,-,-,-,-,-,-,-
working,"In Mexico there is this game where you draw two concentric circles and a dotted line coming out of them and asks ""what is this?"". The answer is ""a mexican peeing"". A mexican with a sombrero seen from above, of course. This game is usually played in schools, a friend shows it to you drawing on the side of their notebook, and it has no rules really. Four pairs of concentric circles and dotted lines pointing to the center: four mexicans peeing. Two pairs of concentric circles, but one smaller than the other: a mexican peeing next to his mexican son, also peeing. But it goes beyond urination. Two concentric circles and a triangle connected by a line: a mexican flying a kite. A curved line between two pairs of concentric circles: two mexicans playing skipping rope. Or holding a big snake. Or standing on top a big long log while crossing a river. Or maybe one mexican is walking with a broken can of paint, leaving a trace, and the other one is trying to tell him about it before the can is empty. What is this? It is a mexican surfing. It is a beach with two mexicans. It is a family of mexicans staring into the abyss. It is a game not about correct answers but about possibilities. Any answer goes, but of course, it depends on you: some stuff is funnier, some darker, some boring, and yes, some is about peeing.",https://gateway.fxhash2.xyz/ipfs/QmTrpuN5ZiGy41g99dk4sk4yqHp2c9yM6hCb6KvSGWaJCJ,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/Qmde7i5rqpVgV2sBXKECiFyTVgBbSdBstAv19ky6g1YCuS/?fxhash=ooXq9YFVTpT1Ybnp5Cv57ATs9jaDgT4aagki1wLHYt4UEu3jKB8\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1Hds7XkNGgU12aUt1XVNV8R1cL1Z75kPzX\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/Qmde7i5rqpVgV2sBXKECiFyTVgBbSdBstAv19ky6g1YCuS/?fxhash=ooXq9YFVTpT1Ybnp5Cv57ATs9jaDgT4aagki1wLHYt4UEu3jKB8\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1Hds7XkNGgU12aUt1XVNV8R1cL1Z75kPzX\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmY1KAq7BWsrus92zTyDfVKkvNgyzfK8cRXvrxyBGwvNpq,https://gateway.fxhash2.xyz/ipfs/QmY1KAq7BWsrus92zTyDfVKkvNgyzfK8cRXvrxyBGwvNpq,https://gateway.ipfs.io/ipfs/QmbnaCNCPeEAezX4AXtucQUDZ7NR2uUzFoyx1pAjHjcUei,https://gateway.fxhash2.xyz/ipfs/QmbnaCNCPeEAezX4AXtucQUDZ7NR2uUzFoyx1pAjHjcUei,https://gateway.ipfs.io/ipfs/Qmde7i5rqpVgV2sBXKECiFyTVgBbSdBstAv19ky6g1YCuS,https://gateway.fxhash2.xyz/ipfs/Qmde7i5rqpVgV2sBXKECiFyTVgBbSdBstAv19ky6g1YCuS
working,"A third and final study of the human figure through code. Can a generative artwork be unsettling?   If some don't resemble people, I apologize, and would be keen to refund or trade with you. This is partly the reason for releasing the work at low price. After spending a futile time trying to remove 'bad' outputs, I came to realize that's absolutely achievable, but at the expense of removing the surprise outputs.... The ones that kept me returning to this work over the course of 7 months.  There's a second side to the low price.... I'd like this to be a small statement against greed within the generative art space over the last few years. Greed of artists – greed of marketplaces – greed of collectors – greed of flippers. We were all too greedy. But there's a positive ending to my rant, because for us remainders, we're still here, down deep in digital art.  Much love, and a small measuring of greed,  Tenebris.Via  2024 Additional params  - &fullsize=true : Force output to occupy full screen width  - &png=true : Download 2100x2970 png file  - &svg=true : Download svg file  - &theme={number} : Use ""4"" for plotter theme, with fixed-width black lines  - &interval={number} : The higher the number, the less layers generated. Usually 4-16  - &minlen={number} : Remove linepaths below {number} minimum length. Usually 50-500  - &maxlen={number} : Remove linepaths above {number} maximum length. Usually 2000+  e.g. ?theme=4&interval=12&minlen=500 While the work is plottable, there can be a fair bit of trial and error to produce good results. Play around with the interval, minlen and maxlen params to suit. Inkscape is a great tool to help.  Opensource libs  - simplex noise implementation in JS : https://github.com/jwagner/simplex-noise.js  - deterministic JS random methods : https://github.com/strainer/fdrandom.js  - static indexer for 2D points : https://github.com/mourner/kdbush",-,No p5.js found,No other libraries found,-,-,https://gateway.ipfs.io/ipfs/QmRduQn5VmbsHZuZzgWQUVQ8ojGLv1rpDQTiUmoLfVk5Za,https://gateway.fxhash2.xyz/ipfs/QmRduQn5VmbsHZuZzgWQUVQ8ojGLv1rpDQTiUmoLfVk5Za,https://gateway.ipfs.io/ipfs/QmR2aVeVxae3yi9zSwqLrh4KsdGmLFauRXkcvrLvanSSg3,https://gateway.fxhash2.xyz/ipfs/QmR2aVeVxae3yi9zSwqLrh4KsdGmLFauRXkcvrLvanSSg3,-,-
working,"Welcome to ""Uncle Run"" Fun Park. “Carousel” is a fun ride that reminds you of childhood fun.  Bright colors and movement create so much fun for the children  that they don't want to get off this ride. How about you? Uncle Run  ^.^ Special thanks to  three.js   - - - - - - - - - - - - - - Space Bar  ->  Save a simple screenshot image of the canvas Mouse: Drag & Scroll  ->  Rotate & Zoom in-out  - - - - - - - - - - - - - -",https://gateway.fxhash2.xyz/ipfs/QmZrhRb7CrgfrvkmxQCh5uhW8oJiov69NeqRbg8b2XC6ux,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmdK2VNwSaYLYhXqfHB4xwKbdoZdrpM1nrrj3nuecLSaHi/?fxhash=ooeeWZ5U7zrvgPEPPZQRvVmasCQLyEyonD9gpvLEvpdtMFVi1n3\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1wgRt2ih2Tx6uEbSHehkSDDk7ecHFMZLRo\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmdK2VNwSaYLYhXqfHB4xwKbdoZdrpM1nrrj3nuecLSaHi/?fxhash=ooeeWZ5U7zrvgPEPPZQRvVmasCQLyEyonD9gpvLEvpdtMFVi1n3\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1wgRt2ih2Tx6uEbSHehkSDDk7ecHFMZLRo\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmUSSSdZaDdGjkro4KemXjt9DEb3yuJ9DBKhK6b6yn9vJt,https://gateway.fxhash2.xyz/ipfs/QmUSSSdZaDdGjkro4KemXjt9DEb3yuJ9DBKhK6b6yn9vJt,https://gateway.ipfs.io/ipfs/QmYJEfCVwNFFsJQNFckJnU5R2F3NppK14AEqieehCbskWG,https://gateway.fxhash2.xyz/ipfs/QmYJEfCVwNFFsJQNFckJnU5R2F3NppK14AEqieehCbskWG,https://gateway.ipfs.io/ipfs/QmdK2VNwSaYLYhXqfHB4xwKbdoZdrpM1nrrj3nuecLSaHi,https://gateway.fxhash2.xyz/ipfs/QmdK2VNwSaYLYhXqfHB4xwKbdoZdrpM1nrrj3nuecLSaHi
working,"This is classical Automaton for those who loves ""automaton"" [cellular automata algorithm] as it is. Black and white  representation of standard algorithm organized in ""Classic Automaton"" canvas based on selected rules and is ""framed"" in Automaton variation of rules in same time. The basic proportion of result artwork is related to square, 2 squares and 0.5 squares as a tribute to the system of ""double square"" proportion scale. - ""Tap"" or ""Mouse Click"" on screen to rebuild variation; - Press ""s"" key on the keyboard to save generated result in maximum resolution possible 4096 or 8192 px depends on iteration`s proportion of the result canvas to lossless PNG image file. *use the browser`s functionality to zoom and pan the canvas.",https://gateway.fxhash2.xyz/ipfs/QmWYMGGGFEKjd4yrFmnA1k8ofLopNxQdTs2pNRCaf9RRPX,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmZrc4UFm5JjjuzKjfVV5VBMthxb6EkXRfJG9nzAgVYowx/?fxhash=ooKGnUEThupzV7XqaM6vHtZzDNuSdroJzk7S3PM2RnXYcGDxvXJ\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1x7T7CgPiCY9GoT6kH9LmzWCyRZbQvYSnf\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmZrc4UFm5JjjuzKjfVV5VBMthxb6EkXRfJG9nzAgVYowx/?fxhash=ooKGnUEThupzV7XqaM6vHtZzDNuSdroJzk7S3PM2RnXYcGDxvXJ\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1x7T7CgPiCY9GoT6kH9LmzWCyRZbQvYSnf\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmXgMCRcjgkTA95SKMpsPgxBjCjjhaM14QBKYauadHdrFV,https://gateway.fxhash2.xyz/ipfs/QmXgMCRcjgkTA95SKMpsPgxBjCjjhaM14QBKYauadHdrFV,https://gateway.ipfs.io/ipfs/QmZpko8NWKSMnPm4ahX6nTHocCivXP6XaZczFXHr2CQ46J,https://gateway.fxhash2.xyz/ipfs/QmZpko8NWKSMnPm4ahX6nTHocCivXP6XaZczFXHr2CQ46J,https://gateway.ipfs.io/ipfs/QmZrc4UFm5JjjuzKjfVV5VBMthxb6EkXRfJG9nzAgVYowx,https://gateway.fxhash2.xyz/ipfs/QmZrc4UFm5JjjuzKjfVV5VBMthxb6EkXRfJG9nzAgVYowx
working,"The objects move in a straight line. However, they get stuck with each other and cannot move freely. This piece is a 3D work created using Three.js. You can control the camera by clicking the mouse or tapping the screen. Additionally, double-clicking the screen changes the speed at which the objects move. The speed changes from 1x -> 2x -> 5x -> 10x -> Stop, and then returns to 1x. The 人人 collection aims to achieve the simplest possible expression using 3D objects. 人人 is a Japanese word. The pronunciation is ""hitobito,"" and it means ""people.""",https://gateway.fxhash2.xyz/ipfs/QmUGtue1pzG9tcx7X1ufhN9NY1PHui7kpfsNr9bXLswDSW,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmNtKaXgDWvKp1AgRp9z6ShUuLmcqjpeUNczbsuDGZF7iV/?fxhash=ooqiyuKsG2QG2zVvyM5tUDYkpj6LMGxC3YATAhxnDQELQYXvTvW\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1w42pcaqhitzfNps6pxkGYMEBDVGkvbGqS\u0026fxchain=TEZOS#0x4014000000000000d0c9baff12181fffe4ddcfff12181fffe4ddcfff12181fff,https://gateway.fxhash2.xyz/ipfs/QmNtKaXgDWvKp1AgRp9z6ShUuLmcqjpeUNczbsuDGZF7iV/?fxhash=ooqiyuKsG2QG2zVvyM5tUDYkpj6LMGxC3YATAhxnDQELQYXvTvW\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1w42pcaqhitzfNps6pxkGYMEBDVGkvbGqS\u0026fxchain=TEZOS#0x4014000000000000d0c9baff12181fffe4ddcfff12181fffe4ddcfff12181fff,https://gateway.ipfs.io/ipfs/Qme3HBGEoKUmffL29nkugZWUVyfrz87HAMVX5B5osWGvP3,https://gateway.fxhash2.xyz/ipfs/Qme3HBGEoKUmffL29nkugZWUVyfrz87HAMVX5B5osWGvP3,https://gateway.ipfs.io/ipfs/QmbjC9XYoFHyq96q3Gh9KaUDJgAo6e2HKjENeMe4m5khuR,https://gateway.fxhash2.xyz/ipfs/QmbjC9XYoFHyq96q3Gh9KaUDJgAo6e2HKjENeMe4m5khuR,https://gateway.ipfs.io/ipfs/QmNtKaXgDWvKp1AgRp9z6ShUuLmcqjpeUNczbsuDGZF7iV,https://gateway.fxhash2.xyz/ipfs/QmNtKaXgDWvKp1AgRp9z6ShUuLmcqjpeUNczbsuDGZF7iV
Request Error: 500 Server Error: Internal Server Error for url: https://www.fxhash.xyz/generative/31179,-,-,-,-,-,-,-,-,-,-,-,-
"Request Error: HTTPSConnectionPool(host='www.fxhash.xyz', port=443): Read timed out. (read timeout=5)",-,-,-,-,-,-,-,-,-,-,-,-
working,"Just code. Made with p5.js Open, wait and press ""s"" to save [2000x2600] The project is presented in two chains: Tezos, BASE Total iterations: 200",https://gateway.fxhash2.xyz/ipfs/QmWHUYfHnBGf5yAFH3Ym6Rz8Rpfmjd97Z1u6z2o6tyVAcj,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmSXCvhAszcgxkScmQ8uSeyjhkyXSWvUqfCK3AAoEG84Aa/?fxhash=ooMyk84PBfwSZ1ts7FzfZCp3sfqGNjDV1zkwHxXv6GDdn3roVUg\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1rtrJh5WKvYTeSrz3aPRXEGWE4b7MGVtiw\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmSXCvhAszcgxkScmQ8uSeyjhkyXSWvUqfCK3AAoEG84Aa/?fxhash=ooMyk84PBfwSZ1ts7FzfZCp3sfqGNjDV1zkwHxXv6GDdn3roVUg\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz1rtrJh5WKvYTeSrz3aPRXEGWE4b7MGVtiw\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmfQ9ZVyvZcrr71oks96FwWCdjtFdFYXei64qUj1tRTAiR,https://gateway.fxhash2.xyz/ipfs/QmfQ9ZVyvZcrr71oks96FwWCdjtFdFYXei64qUj1tRTAiR,https://gateway.ipfs.io/ipfs/QmUWCqsY8ooTRWKGAMKznHZFcLbLSDfLYmeCf2pzhiSN6m,https://gateway.fxhash2.xyz/ipfs/QmUWCqsY8ooTRWKGAMKznHZFcLbLSDfLYmeCf2pzhiSN6m,https://gateway.ipfs.io/ipfs/QmSXCvhAszcgxkScmQ8uSeyjhkyXSWvUqfCK3AAoEG84Aa,https://gateway.fxhash2.xyz/ipfs/QmSXCvhAszcgxkScmQ8uSeyjhkyXSWvUqfCK3AAoEG84Aa
working,"Waves is a collection of generative art created with Hydra.js that explores the beauty and complexity of wave movements. Through algorithms and mathematical functions, each work generates unique visual patterns that recall sea waves, sound oscillations and light vibrations. The collection captures the essence of flow and movement, inviting the viewer to immerse themselves in a sensory journey where technology and art meet. Waves celebrates the infinite variety of natural and digital forms, offering a fascinating and ever-evolving visual experience.",https://gateway.fxhash2.xyz/ipfs/QmefkBGwku7cSssDJtrGbxzgTo4JK7UHEztLKrXUGBVF2C,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmUizBrxwqZEdPbJj92Qbq4hB951A2TfZ11XLNDMk5muzw/?fxhash=oofrPh1C4SWDRKKXHgXnvnUxAdwzyotV3A8zDnQmSyWBzWWguzx\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz127p8jabJh5kXCMzBqyQZgXmWEFMMwPhXb\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmUizBrxwqZEdPbJj92Qbq4hB951A2TfZ11XLNDMk5muzw/?fxhash=oofrPh1C4SWDRKKXHgXnvnUxAdwzyotV3A8zDnQmSyWBzWWguzx\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz127p8jabJh5kXCMzBqyQZgXmWEFMMwPhXb\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmdkDzaG5D3sRzW6SgZUsPG4jZUbmAnwU9vrGVafouekdN,https://gateway.fxhash2.xyz/ipfs/QmdkDzaG5D3sRzW6SgZUsPG4jZUbmAnwU9vrGVafouekdN,https://gateway.ipfs.io/ipfs/QmQ3Rqrxo4LrENnm4nmiNP7nYtxtwTa8cE3tAHCKTUft4k,https://gateway.fxhash2.xyz/ipfs/QmQ3Rqrxo4LrENnm4nmiNP7nYtxtwTa8cE3tAHCKTUft4k,https://gateway.ipfs.io/ipfs/QmUizBrxwqZEdPbJj92Qbq4hB951A2TfZ11XLNDMk5muzw,https://gateway.fxhash2.xyz/ipfs/QmUizBrxwqZEdPbJj92Qbq4hB951A2TfZ11XLNDMk5muzw
working,"Textures are created using a custom transformer decoder model, a modified GPT-like model, adapted specifically to learn about 2D sequences for ASCII art. A subset of these patterns is combined with a CPPN (Compositional Pattern Producing Network) which maps colors to text symbols. 👾 pixelfiller",https://gateway.fxhash2.xyz/ipfs/QmTerMPEo7gsLsk3BHJCCinzq4ApoGkaWP16ZRn5zCsTwv,3.0.1 / 4.0.1,No other libraries found,https://gateway.ipfs.io/ipfs/QmWpaN15duTM9nux5tLw3J397C4WunD7nc6ocXzm3Z5Ubs/?fxhash=ooXP1a1RN2ZmCfi9j7hMYiHNSG6TJ4eumA8nSntzjxVk68Su3kQ\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz18TW98k8uT3n2JR1WsoSetv9XE5PstZsux\u0026fxchain=TEZOS,https://gateway.fxhash2.xyz/ipfs/QmWpaN15duTM9nux5tLw3J397C4WunD7nc6ocXzm3Z5Ubs/?fxhash=ooXP1a1RN2ZmCfi9j7hMYiHNSG6TJ4eumA8nSntzjxVk68Su3kQ\u0026fxchain=TEZOS\u0026fxiteration=1\u0026fxminter=tz18TW98k8uT3n2JR1WsoSetv9XE5PstZsux\u0026fxchain=TEZOS,https://gateway.ipfs.io/ipfs/QmczXsSKeT21PBRKtzhrQKvnVMLN3Tw6rm2T6m6xc637KW,https://gateway.fxhash2.xyz/ipfs/QmczXsSKeT21PBRKtzhrQKvnVMLN3Tw6rm2T6m6xc637KW,https://gateway.ipfs.io/ipfs/QmUPddH74piX6S9vBvdYv4WfL4yo1h3q9xYK3QFe6g1qyb,https://gateway.fxhash2.xyz/ipfs/QmUPddH74piX6S9vBvdYv4WfL4yo1h3q9xYK3QFe6g1qyb,https://gateway.ipfs.io/ipfs/QmWpaN15duTM9nux5tLw3J397C4WunD7nc6ocXzm3Z5Ubs,https://gateway.fxhash2.xyz/ipfs/QmWpaN15duTM9nux5tLw3J397C4WunD7nc6ocXzm3Z5Ubs
